terrafu|Terra Force (US)|367.8K
tetris|Tetris (Sega Set 1)|134.8K
tetrisa|Tetris (Sega Set 2)|160.8K
tetrisbl|Tetris (Sega bootleg)|153.9K
tetrisp|Tetris Plus|5.7M
tetrisp2|Tetris Plus 2 (World[Q])|6.8M
tetrist|Tetris (Japan, B-System)|172.2K
tfrceac|ThunderForce AC|765.8K
tfrceacb|ThunderForce AC (bootleg)|765.7K
tfrceacj|ThunderForce AC (Japan)|765.8K
tgm2|Tetris the Absolute The Grand Master 2|19.7M
tgm2p|Tetris the Absolute The Grand Master 2 Plus|19.7M
tgmj|Tetris The Grand Master (JAPAN 980710)|2.7M
tgtball|Target Ball|1.3M
tharierj|Task Force Harrier (Japan)|1.2M
tharrier|Task Force Harrier|1.2M
thedeep|The Deep (Japan)|270.2K
theend|The End|13.0K
theends|The End (Stern)|13.5K
theglob|The Glob|17.8K
theglob2|The Glob (earlier)|17.8K
theglob3|The Glob (set 3)|17.8K
theglobp|The Glob (Pac-Man hardware)|15.4K
thehand|The Hand|26.9K
thehustj|The Hustler (Japan version J)|131.0K
thehustl|The Hustler (Japan version M)|131.0K
themj|The Mah-jong (Japan)|128.4K
thepit|The Pit|13.4K
thetogyu|The Togyu (Japan)|60.4K
thief|Thief|17.3K
thndblst|Thunder Blaster (Japan)|1.2M
thnderxj|Thunder Cross (Japan)|506.9K
thndfoxj|Thunder Fox (Japan)|1.7M
thndfoxu|Thunder Fox (US)|1.7M
thndrbdj|Thunder Blade (Japan)|1.2M
thndrbld|Thunder Blade|1.2M
thndrx2|Thunder Cross II (Japan)|1.0M
thndrx2a|Thunder Cross II (Asia)|1.0M
thndzone|Thunder Zone (World)|3.6M
thoop|Thunder Hoop|2.8M
thoop2|TH Strikes Back|4.5M
thunderj|ThunderJaws|1.5M
thunderl|Thunder and Lightning|1.0M
thunderx|Thunder Cross|504.4K
thundfox|Thunder Fox (World)|1.7M
thunt|Treasure Hunt|2.3M
tickee|Tickee Tickats|187.2K
tigerh|Tiger Heli (US)|94.6K
tigerh2|Tiger Heli (Japan set 1)|94.6K
tigerhb1|Tiger Heli (bootleg set 1)|93.2K
tigerhb2|Tiger Heli (bootleg set 2)|93.2K
tigerhj|Tiger Heli (Japan set 2)|94.7K
tigeroad|Tiger Road (US)|939.7K
timber|Timber|84.0K
timecrsa|Time Crisis (Rev. TS2 Ver.A)|16.6M
timek131|Time Killers (v1.31)|7.7M
timekill|Time Killers (v1.32)|7.6M
timelimt|Time Limit|30.0K
timeplt|Time Pilot|27.8K
timepltc|Time Pilot (Centuri)|27.8K
timesol1|Time Soldiers (US Rev 1)|890.2K
timesold|Time Soldiers (US Rev 3)|890.4K
timetunl|Time Tunnel|37.7K
timscanr|Time Scanner|247.6K
tinklpit|Tinkle Pit (Japan)|2.1M
tinstar|The Tin Star|45.2K
tinv2650|The Invaders|5.8K
tiptop|Tip Top (3 board stack)|54.0K
titlef|Title Fight (World)|5.3M
tkdensho|Touki Denshou -Angel Eyes-|13.8M
tkmmpzdm|Tokimeki Memorial Taisen Puzzle-dama (ver JAB)|7.0M
tknight|Tecmo Knight|1.1M
tkoboxng|Vs. TKO Boxing|62.1K
tmek|T-MEK|19.0M
tmekprot|T-MEK (prototype)|19.0M
tmht|Teenage Mutant Hero Turtles (UK 4 Players)|1.8M
tmht2p|Teenage Mutant Hero Turtles (UK 2 Players)|1.8M
tmmjprd|Tokimeki Mahjong Paradise - Dear My Love|26.3M
tmnt|Teenage Mutant Ninja Turtles (World 4 Players)|1.8M
tmnt2|Teenage Mutant Ninja Turtles - Turtles in Time (US 4 Players ver. UAA)|3.2M
tmnt22p|Teenage Mutant Ninja Turtles - Turtles in Time (US 2 Players ver. UDA)|3.2M
tmnt2a|Teenage Mutant Ninja Turtles - Turtles in Time (Asia 4 Players ver. ADA)|3.2M
tmnt2pj|Teenage Mutant Ninja Turtles (Japan 2 Players)|1.8M
tmnt2po|Teenage Mutant Ninja Turtles (Oceania 2 Players)|1.8M
tmntj|Teenage Mutant Ninja Turtles (Japan 4 Players)|1.8M
tmntu|Teenage Mutant Ninja Turtles (US 4 Players)|1.8M
tndrcade|Thundercade - Twin Formation|820.1K
tndrcadj|Tokusyu Butai U.A.G. (Japan)|820.1K
tnexspce|The Next Space|258.0K
tnk3|T.N.K. III (US)|103.1K
tnk3j|T.A.N.K. (Japan)|103.3K
tnzs|The NewZealand Story (Japan, new version) (P0-043A PCB)|431.0K
tnzs2|The NewZealand Story (World, old version) (P0-041A PCB)|348.4K
tnzsb|The NewZealand Story (World, new version) (P0-043A PCB)|435.6K
todruaga|Tower of Druaga (New Ver.)|33.0K
todruago|Tower of Druaga (Old Ver.)|33.0K
toffy|Toffy|49.7K
toggle|Toggle (prototype)|28.3K
toki|Toki (World set 1)|1.0M
tokia|Toki (World set 2)|1.0M
tokib|Toki (bootleg)|1.0M
tokij|JuJu Densetsu (Japan)|1.0M
tokimbsj|Tokimeki Bishoujo [BET] (Japan)|376.2K
tokio|Tokio - Scramble Formation|336.2K
tokiob|Tokio - Scramble Formation (bootleg)|336.4K
tokisens|Toki no Senshi - Chrono Soldier|85.9K
tokiu|Toki (US)|1.0M
tokkae|Taisen Tokkae-dama (ver JAA)|6.9M
tokyogal|Tokyo Gal Zukan (Japan)|378.6K
tomahaw5|Tomahawk 777 (Revision 5)|7.4K
tomahawk|Tomahawk 777 (Revision 1)|7.3K
tondemo|Tondemo Crisis (JAPAN)|12.8M
tontonb|Tonton [BET] (Japan)|56.1K
toobin|Toobin' (rev 3)|915.9K
toobin1|Toobin' (rev 1)|915.7K
toobin2|Toobin' (rev 2)|915.8K
toobin2e|Toobin' (Europe, rev 2)|915.9K
toobine|Toobin' (Europe, rev 3)|915.8K
toobing|Toobin' (German, rev 3)|915.8K
topgun|Vs. Top Gun|77.0K
topgunbl|Top Gunner (bootleg)|226.4K
topgunr|Top Gunner (US)|226.5K
tophuntr|Top Hunter - Roddy and Cathy|7.2M
topland|Top Landing (World)|1.0M
topracer|Top Racer|52.7K
topsecex|Top Secret (Exidy) (version 1.0)|217.6K
topsecrt|Top Secret (Japan)|330.5K
topspedu|Top Speed (US)|1.2M
topspeed|Top Speed (World)|1.1M
toramich|Tora-he no Michi (Japan)|989.8K
toratora|Tora Tora|7.9K
toride2g|Toride II Adauchi Gaiden|1.0M
tornbase|Tornado Baseball|4.5K
toryumon|Toryumon|604.1K
totcarn|Total Carnage (rev LA1 03-10-92)|1.9M
totcarnp|Total Carnage (prototype, rev 1.0 01-25-92)|1.9M
touchgo|Touch and Go|5.3M
tourtab2|Tournament Table (set 2)|5.1K
tourtabl|Tournament Table (set 1)|5.1K
toutrun|Turbo Out Run (set 1)|1.1M
toutruna|Turbo Out Run (set 2)|1.1M
toypop|Toypop|53.6K
tp2m32|Tetris Plus 2 (MegaSystem 32 Version)|8.1M
tp84|Time Pilot '84 (set 1)|51.5K
tp84a|Time Pilot '84 (set 2)|51.4K
tpgolf|Top Player's Golf|4.2M
trackflc|Track and Field (Centuri)|63.4K
trackfld|Track and Field|63.3K
trally|Thrash Rally|3.3M
tranqgun|Tranquilizer Gun|13.6K
transfrm|Transformer|54.7K
travrusa|Traverse USA - Zippy Race|43.0K
trckydoc|Tricky Doc|76.4K
treahunt|Treasure Hunt (Japan[Q])|27.1K
tricktrp|Trick Trap (World[Q])|181.5K
trigon|Trigon (Japan)|1.4M
triothep|Trio The Punch - Never Forget Me... (Japan)|428.1K
triplep|Triple Punch|12.7K
triplew1|Mahjong Triple Wars (Japan)|499.3K
triplew2|Mahjong Triple Wars 2 (Japan)|591.6K
triplfun|Triple Fun|1.6M
triplhnt|Triple Hunt|6.4K
tripool|Tri-Pool (Casino Tech)|18.4K
tripoola|Tri-Pool (Costal Games)|18.4K
trisport|Tri-Sports|381.9K
triviabb|Trivial Pursuit (Baby Boomer Edition)|84.9K
triviag1|Trivial Pursuit (Genus I)|61.7K
triviag2|Trivial Pursuit (Genus II)|79.6K
triviasp|Trivial Pursuit (All Star Sports Edition)|77.2K
triviayp|Trivial Pursuit (Young Players Edition)|79.4K
trivquiz|Triv Quiz|43.1K
troangel|Tropical Angel|54.3K
trog|Trog (rev LA4 03-11-91)|872.1K
trog3|Trog (rev LA3 02-14-91)|871.9K
trogp|Trog (prototype, rev 4.00 07-27-90)|849.8K
trogpa6|Trog (rev PA6-PAC 09-09-90)|870.9K
trojan|Trojan (US)|320.9K
trojanj|Tatakai no Banka (Japan)|320.8K
trojanr|Trojan (Romstar)|320.8K
tron|Tron (set 1)|47.3K
tron2|Tron (set 2)|47.3K
trstar|Top Ranking Stars (World new version)|6.4M
trstarj|Top Ranking Stars (Japan new version)|6.4M
trstaro|Top Ranking Stars (World old version)|6.4M
trstaroj|Top Ranking Stars (Japan old version)|6.4M
truco|Truco-Tron|11.9K
truxton|Truxton - Tatsujin|564.9K
truxton2|Truxton II - Tatsujin II - Tatsujin Oh (Japan)|1.3M
tryout|Pro Yakyuu Nyuudan Test Tryout (JPN Ver.)|76.7K
ts2|Battle Arena Toshinden 2 (USA 951124)|8.1M
ts2j|Battle Arena Toshinden 2 (JAPAN 951124)|8.1M
tsamura2|Samurai Nihon-ichi (set 2)|70.2K
tsamurai|Samurai Nihon-ichi (set 1)|70.3K
tshingen|Takeda Shingen (Japan, Japanese)|777.2K
tshingna|Shingen Samurai-Fighter (Japan, English)|781.8K
tshoot|Turkey Shoot|73.6K
tst_galx|Galaxian Test ROM|9.6K
tst_invd|Space Invaders Test ROM|5.2K
tstrike|Thunder Strike|297.1K
ttmahjng|Mahjong|15.2K
tturf|Tough Turf (Japan)|513.2K
tturfbl|Tough Turf (bootleg)|497.9K
tturfu|Tough Turf (US)|525.3K
tubeit|Tube-It|161.8K
tubep|Tube Panic|81.0K
tugboat|Tugboat|20.2K
tumblep|Tumble Pop (World)|1.0M
tumblep2|Tumble Pop (bootleg set 2)|1.0M
tumblepb|Tumble Pop (bootleg set 1)|1.0M
tumblepj|Tumble Pop (Japan)|1.0M
tunhunt|Tunnel Hunt|10.2K
tunhuntc|Tunnel Hunt (Centuri)|10.2K
turbo|Turbo|61.4K
turboa|Turbo (encrypted set 1)|62.3K
turbob|Turbo (encrypted set 2)|62.2K
turbofrc|Turbo Force|2.1M
turbotag|Turbo Tag (prototype)|79.3K
turfmast|Neo Turf Masters / Big Tournament Golf|9.5M
turpin|Turpin|15.3K
turtles|Turtles|15.2K
turtship|Turtle Ship|283.9K
tutankhm|Tutankham|25.4K
tutankst|Tutankham (Stern)|25.4K
twcup98|Tecmo World Cup '98|8.8M
twinbee|TwinBee|95.3K
twincobr|Twin Cobra (World)|378.6K
twincobu|Twin Cobra (US)|378.6K
twineag2|Twin Eagle II - The Rescue Mission|12.4M
twineagl|Twin Eagle - Revenge Joe's Brother|2.4M
twinhawk|Twin Hawk (World)|789.4K
twinhwku|Twin Hawk (US)|789.7K
twinqix|Twin Qix (US Prototype)|2.9M
twinspri|Twinkle Star Sprites|9.2M
twocrude|Two Crude (US)|1.5M
twotiger|Two Tigers|40.2K
twotigra|Two Tigers (dedicated)|42.3K
tws96|Tecmo World Soccer '96|6.4M
typhoon|Typhoon|1.3M
uballoon|Ultra Balloon|1.1M
uccops|Undercover Cops (World)|3.3M
uccopsar|Undercover Cops (Alpha Renewal Version)|3.5M
uccopsj|Undercover Cops (Japan)|3.5M
uchuuai|Mahjong Uchuu yori Ai wo komete (Japan)|413.8K
uecology|Ultimate Ecology (Japan 931203)|7.6M
ufosensi|Ufo Senshi Yohko Chan|171.5K
ultennis|Ultimate Tennis|1.4M
ultraman|Ultraman (Japan)|758.2K
ultramhm|Ultra Maru-hi Mahjong (Japan)|430.5K
ultratnk|Ultra Tank|6.0K
ultrax|Ultra X Weapons - Ultra Keibitai|7.9M
umanclub|Ultraman Club - Tatakae! Ultraman Kyoudai!!|1.1M
umk3|Ultimate Mortal Kombat 3 (rev 1.2)|21.1M
umk3r11|Ultimate Mortal Kombat 3 (rev 1.1)|21.1M
undoukai|The Undoukai (Japan)|96.0K
undrfire|Under Fire (World)|11.2M
undrfirj|Under Fire (Japan)|11.2M
undrfiru|Under Fire (US)|11.2M
uniwars|UniWar S|17.8K
unsquad|U.N. Squadron (US)|1.2M
untoucha|Untouchable (Japan)|312.6K
uopoko|Uo Poko (Japan)|3.5M
upndown|Up'n Down|60.9K
upndownu|Up'n Down (not encrypted)|55.6K
usclssic|U.S. Classic|5.0M
usg185|Games V18.7C|163.3K
usg252|Games V25.4X|169.0K
usg32|Super Duper Casino (California V3.2)|47.2K
usg82|Super Ten V8.2|79.7K
usg83|Super Ten V8.3|79.8K
usg83x|Super Ten V8.3X|68.8K
usvsthem|Us vs. Them|60.6K
utoukond|Ultra Toukon Densetsu (Japan)|3.0M
valkyrie|Valkyrie No Densetsu (Japan)|1.5M
valtric|Valtric|164.7K
vamphalf|Vamp 1-2|3.9M
vampj|Vampire: The Night Warriors (Japan 940705)|14.7M
vampja|Vampire: The Night Warriors (Japan 940705 alt)|14.7M
vampjr1|Vampire: The Night Warriors (Japan 940630)|14.8M
vandyjal|Vandyke (Jaleco, Set 1)|1.4M
vandyke|Vandyke (Japan)|1.4M
vangrd2|Vanguard II|54.1K
vangrdce|Vanguard (Centuri)|26.3K
vanguard|Vanguard (SNK)|26.3K
vanilla|Mahjong Vanilla Syndrome (Japan)|654.7K
vanvan|Van-Van Car|18.3K
vanvank|Van-Van Car (Karateco)|18.4K
vaportra|Vapor Trail - Hyper Offence Formation (World revision 1)|1.1M
vaportru|Vapor Trail - Hyper Offence Formation (US)|1.1M
varth|Varth - Operation Thunderstorm (World 920612)|1.5M
varthj|Varth - Operation Thunderstorm (Japan 920714)|1.5M
varthu|Varth - Operation Thunderstorm (US 920612)|1.5M
vasara|Vasara|15.5M
vasara2|Vasara 2 (set 1)|19.2M
vasara2a|Vasara 2 (set 2)|19.2M
vastar|Vastar (set 1)|51.7K
vastar2|Vastar (set 2)|51.6K
vautour|Vautour (Jeutel France)|15.9K
vball|U.S. Championship V'ball (set 1)|418.3K
vball2pj|U.S. Championship V'ball (Japan)|417.0K
vblokbrk|VS Block Breaker (Asia)|3.4M
vbowl|Virtua Bowling (World, V101XCM )|2.3M
vbowlj|Virtua Bowling (Japan, V100JCM)|2.3M
vcircle|Vicious Circle (prototype)|240.1K
vendet2p|Vendetta (World 2 Players ver. W)|2.7M
vendetao|Vendetta (World 4 Players ver. R)|2.7M
vendetas|Vendetta (Asia 2 Players ver. U)|2.7M
vendetta|Vendetta (World 4 Players ver. T)|2.7M
vendettj|Crime Fighters 2 (Japan 2 Players ver. P)|2.7M
vendtaso|Vendetta (Asia 2 Players ver. D)|2.7M
venture|Venture (version 5 set 1)|28.0K
venture2|Venture (version 5 set 2)|28.1K
venture4|Venture (version 4)|26.9K
venus|Venus|41.9K
vf|Virtua Fighter|13.1M
vfive|V-Five (Japan)|1.1M
vfkids|Virtua Fighter Kids|24.5M
vfremix|Virtua Fighter Remix|14.1M
vgoalsca|V Goal Soccer (alt)|3.8M
vgoalsoc|V Goal Soccer|3.8M
vhunt2|Vampire Hunter 2: Darkstalkers Revenge (Japan 970929)|22.4M
vhunt2r1|Vampire Hunter 2: Darkstalkers Revenge (Japan 970913)|23.0M
vhuntj|Vampire Hunter: Darkstalkers' Revenge (Japan 950316)|19.9M
vhuntjr1|Vampire Hunter: Darkstalkers' Revenge (Japan 950302)|19.9M
victlapw|Ace Driver - Victory Lap (Rev. ADV2, World)|11.3M
victorba|Victor Banana|44.2K
victory|Victory|44.0K
victroad|Victory Road|333.0K
videopin|Video Pinball|9.3K
viewpoin|Viewpoint|4.4M
vigilant|Vigilante (World)|433.4K
vigilntj|Vigilante (Japan)|433.6K
vigilntu|Vigilante (US)|433.4K
vimana|Vimana|783.7K
vimana1|Vimana (old set)|783.6K
vimanan|Vimana (Nova Apparate GMBH and Co)|783.8K
vindc2r1|Vindicators Part II (rev 1)|507.5K
vindc2r2|Vindicators Part II (rev 2)|507.5K
vindctr2|Vindicators Part II (rev 3)|507.5K
vindice3|Vindicators (Europe, rev 3)|517.9K
vindice4|Vindicators (Europe, rev 4)|518.1K
vindict1|Vindicators (rev 1)|518.0K
vindict2|Vindicators (rev 2)|518.0K
vindict4|Vindicators (rev 4)|518.1K
vindicte|Vindicators (Europe, rev 5)|517.1K
vindictg|Vindicators (German, rev 1)|517.3K
vindictr|Vindicators (rev 5)|517.2K
viofight|Violence Fight (World)|1.2M
viostorm|Violent Storm (Europe ver EAB)|8.2M
viostrma|Violent Storm (Asia ver AAC)|8.2M
viostrmj|Violent Storm (Japan ver JAC)|8.2M
viostrmu|Violent Storm (US ver UAB)|8.2M
vipclub|Vip Club [BET] (Japan 880310)|578.7K
viper|Viper|456.4K
vitaminc|Mahjong Vitamin C (Japan)|1.3M
vmahjong|Virtual Mahjong|17.3M
vmetal|Varia Metal|3.5M
volfied|Volfied (World)|534.4K
volfiedj|Volfied (Japan)|534.4K
volfiedu|Volfied (US)|534.4K
vpool|Video Pool (bootleg on Moon Cresta hardware)|10.5K
vsav|Vampire Savior: The Lord of Vampire (Euro 970519)|22.9M
vsav2|Vampire Savior 2: The Lord of Vampire (Japan 970913)|22.9M
vsava|Vampire Savior: The Lord of Vampire (Asia 970519)|22.9M
vsavh|Vampire Savior: The Lord of Vampire (Hispanic 970519)|22.3M
vsavj|Vampire Savior: The Lord of Vampire (Japan 970519)|22.9M
vsavu|Vampire Savior: The Lord of Vampire (USA 970519)|22.9M
vsbbalja|Vs. BaseBall (Japan set 2)|63.6K
vsbbaljb|Vs. BaseBall (Japan set 3)|63.1K
vsbball|Vs. BaseBall|61.6K
vsbballj|Vs. BaseBall (Japan set 1)|63.6K
vsfdf|Vs. Freedom Force|72.5K
vsgongf|VS Gong Fight|36.0K
vsgradus|Vs. Gradius|47.5K
vsgshoe|Vs. Gumshoe|37.0K
vshoot|J-League Soccer V-Shoot|4.8M
vsmahjng|Vs. Mahjang (Japan)|41.7K
vsnetscr|Versus Net Soccer (ver UAB)|8.1M
vspinbal|Vs. Pinball|25.2K
vspinblj|Vs. Pinball (Japan)|24.9K
vsskykid|Vs. Super SkyKid|30.8K
vsslalom|Vs. Slalom|24.3K
vssoccer|Vs. Soccer|29.8K
vstennis|Vs. Tennis|56.6K
vstetris|Vs. Tetris|14.0K
vsyard|10 Yard Fight (Vs. version World, 11-05-84)|62.2K
vsyard2|10 Yard Fight (Vs. version Japan, set 2)|62.1K
vulcan|Vulcan Venture|917.0K
vulgus|Vulgus (set 1)|68.9K
vulgus2|Vulgus (set 2)|68.6K
vulgusj|Vulgus (Japan[Q])|68.9K
wacko|Wacko|39.7K
wakuwak7|Waku Waku 7|13.6M
wallc|Wall Crash|12.8K
wallst|Wall Street|22.2K
wanted|Wanted|25.0K
wardner|Wardner (World)|305.0K
wardnerj|Wardner no Mori (Japan)|305.3K
wargods|War Gods|18.8K
warlords|Warlords|10.6K
warofbug|War of the Bugs or Monsterous Manouvers in a Mushroom Maze|9.4K
warpwar2|Warp Warp (Rock-ola set 2)|11.4K
warpwarp|Warp and Warp|12.6K
warpwarr|Warp Warp (Rock-ola set 1)|11.4K
warrior|Warrior|6.9K
warriorb|Warrior Blade - Rastan Saga Episode III (Japan)|6.3M
waterski|Water Ski|28.3K
wb3|Wonder Boy III - Monster Lair (set 1)|382.0K
wb3a|Wonder Boy III - Monster Lair (set 2)|421.1K
wb3bl|Wonder Boy III - Monster Lair (bootleg)|385.9K
wbdeluxe|Wonder Boy Deluxe|80.2K
wbeachvl|World Beach Volley|2.9M
wbml|Wonder Boy in Monster Land (Japan New Ver.)|194.8K
wbmlb|Wonder Boy in Monster Land|231.7K
wbmljb|Wonder Boy in Monster Land (Japan not encrypted)|251.5K
wbmljo|Wonder Boy in Monster Land (Japan Old Ver.)|194.7K
wbmlvc|Wonder Boy in Monster Land (English, Virtual Console)|217.8K
wboy|Wonder Boy (set 1, new encryption)|88.3K
wboy2|Wonder Boy (set 2)|88.5K
wboy2u|Wonder Boy (set 2 not encrypted)|80.2K
wboy3|Wonder Boy (set 3)|85.3K
wboyo|Wonder Boy (set 1, old encryption)|85.3K
wboyu|Wonder Boy (not encrypted)|78.2K
wc90|Tecmo World Cup '90 (set 1)|388.5K
wc90a|Tecmo World Cup '90 (set 2)|388.3K
wc90b|Euro League|391.1K
wc90t|Tecmo World Cup '90 (trackball)|387.9K
wcbowl|World Class Bowling (v1.66)|4.6M
wcbwl12|World Class Bowling (v1.2)|5.4M
wcbwl161|World Class Bowling (v1.61)|4.6M
wcbwl165|World Class Bowling (v1.65)|4.6M
wcvol95|World Cup Volley 95 (Japan v1.0)|3.7M
wcvol95x|World Cup Volley 95 Extra Version (Asia v2.0B)|3.7M
wecleman|WEC Le Mans 24|1.1M
welltris|Welltris (Japan, 2 players)|1.8M
weststry|West Story|1.2M
wexpresb|Western Express (bootleg set 1)|160.8K
wexpresc|Western Express (bootleg set 2)|160.8K
wexpress|Western Express (World[Q])|160.6K
wfortuna|Wheel Of Fortune (alternate)|275.6K
wfortune|Wheel Of Fortune|275.6K
wg3dh|Wayne Gretzky's 3D Hockey|172.6K
wgp|World Grand Prix (US)|2.6M
wgp2|World Grand Prix 2 (Japan)|2.6M
wgpj|World Grand Prix (Japan)|2.6M
wgpjoy|World Grand Prix (joystick version set 1) (Japan)|2.6M
wgpjoya|World Grand Prix (joystick version set 2) (Japan)|2.6M
wh1|World Heroes (set 1)|5.1M
wh1h|World Heroes (set 2)|5.2M
wh2|World Heroes 2|9.2M
wh2j|World Heroes 2 Jet|10.9M
whizquiz|Whiz Quiz|167.4K
whizz|Whizz|215.7K
whodunit|Who Dunit (version 8.0)|267.5K
whoopee|Whoopee!! - Pipi and Bibis|507.2K
whp|World Heroes Perfect|14.9M
wildfang|Wild Fang - Tecmo Knight|1.1M
willow|Willow (US)|1.7M
willowj|Willow (Japan, Japanese)|1.7M
willowje|Willow (Japan, English)|1.7M
wilytowr|Wily Tower|37.7K
wingforc|Wing Force (Japan, prototype)|2.2M
winrun91|Winning Run 91|1.3M
winspike|Winning Spike (ver JAA)|10.5M
wintbob|The Winter Bobble|292.4K
winterht|Winter Heat|21.7M
wiping|Wiping|30.7K
wiseguy|Wise Guy|116.3K
wits|Wit's (Japan)|454.6K
wiz|Wiz|71.0K
wizdfire|Wizard Fire (US v1.1)|5.2M
wizt|Wiz (Taito)|71.0K
wjammers|Windjammers / Flying Power Disc|4.4M
wldcourt|World Court (Japan)|353.1K
wmatch|Water Match|79.0K
wndrmomo|Wonder Momo|344.6K
wndrplnt|Wonder Planet (Japan)|398.9K
wof|Warriors of Fate (World 921002)|3.7M
wofa|Sangokushi II (Asia 921005)|3.7M
wofch|Tenchi wo Kurau II: Sekiheki no Tatakai (CPS Changer, Japan 921031)|3.8M
wofj|Tenchi wo Kurau II - Sekiheki no Tatakai (Japan 921031)|3.8M
wofu|Warriors of Fate (US 921031)|3.8M
wolfpack|Wolf Pack (prototype)|8.1K
wonder3|Wonder 3 (Japan 910520)|2.4M
worldc94|World Cup '94|3.5M
worldwar|World Wars (World)|392.1K
wotw|War of the Worlds|11.0K
wow|Wizard of Wor|20.1K
wpksoc|World PK Soccer|2.8M
wrally|World Rally (set 1)|2.0M
wrally2|World Rally 2 - Twin Racing|5.2M
wrallya|World Rally (set 2)|2.0M
wrecking|Vs. Wrecking Crew|48.3K
wrestwar|Wrestle War|1,012.1K
wrofaero|War of Aero - Project MEIOU|1.3M
ws|World Stadium (Japan)|448.1K
ws89|World Stadium '89 (Japan)|450.8K
ws90|World Stadium '90 (Japan)|450.5K
wseries|World Series - The Season|127.9K
wsf|World Soccer Finals|570.6K
wtennis|World Tennis|16.6K
wwester1|Wild Western (set 2)|29.7K
wwestern|Wild Western (set 1)|29.8K
wwfmania|WWF - Wrestlemania (rev 1.30 08-10-95)|17.8M
wwfsstar|WWF Superstars (US)|1.5M
wwfwfest|WWF WrestleFest (US)|4.5M
wwfwfsta|WWF WrestleFest (US Tecmo)|4.5M
wwfwfstj|WWF WrestleFest (Japan)|4.5M
wwjgtin|Wai Wai Jockey Gate-In!|35.3K
xday2|X-Day 2 (Japan)|2.9M
xenophob|Xenophobe|382.8K
xevi3dg|Xevious 3D-G (XV31-VER.A)|14.5M
xevios|Xevios|44.9K
xevious|Xevious (Namco)|42.6K
xeviousa|Xevious (Atari set 1)|42.3K
xeviousb|Xevious (Atari set 2)|42.2K
xeviousc|Xevious (Atari set 3)|42.7K
xexex|Xexex (World)|4.3M
xexexj|Xexex (Japan)|4.3M
xfiles|X-Files|9.1M
xmcota|X-Men: Children of the Atom (Euro 950105)|19.7M
xmcotaa|X-Men: Children of the Atom (Asia 941217)|19.7M
xmcotah|X-Men: Children of the Atom (Hispanic 950331)|19.1M
xmcotaj|X-Men: Children of the Atom (Japan 941219)|19.7M
xmcotaj1|X-Men: Children of the Atom (Japan 941217)|19.7M
xmcotajr|X-Men: Children of the Atom (Japan 941208 rent version)|19.6M
xmcotau|X-Men: Children of the Atom (USA 950105)|19.7M
xmen|X-Men (US 4 Players)|4.0M
xmen2p|X-Men (World 2 Players)|4.1M
xmen2pj|X-Men (Japan 2 Players)|4.1M
xmen6p|X-Men (US 6 Players)|4.0M
xmultipl|X Multiply (Japan)|833.7K
xmvsf|X-Men Vs. Street Fighter (Euro 960910)|19.2M
xmvsfa|X-Men Vs. Street Fighter (Asia 961023)|18.7M
xmvsfb|X-Men Vs. Street Fighter (Brazil 961023)|18.7M
xmvsfh|X-Men Vs. Street Fighter (Hispanic 961004)|18.7M
xmvsfj|X-Men Vs. Street Fighter (Japan 961004)|18.7M
xmvsfjr1|X-Men Vs. Street Fighter (Japan 960910)|18.7M
xmvsfjr2|X-Men Vs. Street Fighter (Japan 960909)|18.7M
xmvsfu|X-Men Vs. Street Fighter (USA 961023)|18.7M
xmvsfur1|X-Men Vs. Street Fighter (USA 961004)|19.2M
xorworld|Xor World (prototype)|77.6K
xsleena|Xain'd Sleena|391.7K
xsleenab|Xain'd Sleena (bootleg)|391.7K
xxmissio|XX Mission|136.9K
xybots|Xybots (rev 2)|304.3K
xybots0|Xybots (rev 0)|269.9K
xybots1|Xybots (rev 1)|304.3K
xybotsf|Xybots (French, rev 3)|304.4K
xybotsg|Xybots (German, rev 3)|304.5K
xyonix|Xyonix|48.7K
yamagchi|Go Go Mr. Yamaguchi - Yuke Yuke Yamaguchi-kun|71.3K
yamato|Yamato (US)|31.1K
yamato2|Yamato (World[Q])|29.9K
yamyam|Yam! Yam![Q]|115.7K
yanchamr|Kaiketsu Yanchamaru (Japan)|211.7K
yankeedo|Yankee DO!|31.1K
yard|10 Yard Fight (Japan)|61.2K
yarunara|Mahjong Yarunara (Japan)|1.1M
yesnoj|Yes-No Sinri Tokimeki Chart|524.8K
yiear|Yie Ar Kung-Fu (set 1)|58.2K
yiear2|Yie Ar Kung-Fu (set 2)|58.2K
yokaidko|Yokai Douchuuki (Japan old version)|875.7K
yosakdon|Yosaku To Donbee (bootleg)|6.2K
youjyudn|Youjyuden (Japan)|119.5K
youkaidk|Yokai Douchuuki (Japan new version)|876.1K
youma|Youma Ninpou Chou (Japan)|215.4K
yumefuda|Yumefuda [BET]|41.6K
yuyugogo|Yuuyu no Quiz de GO!GO! (Japan)|1.9M
zaryavos|Zarya Vostoka|17.6K
zarzon|Zarzon|15.7K
